Source:,"EM-DAT, CRED / UCLouvain, Brussels, Belgium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,www.emdat.be,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Version:,2022-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
File creation:,"Wed, 30 Mar 2022 18:17:40 CEST",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table type:,Custom request,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# of records:,483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dis No,Year,Seq,Glide,Disaster Group,Disaster Subgroup,Disaster Type,Disaster Subtype,Disaster Subsubtype,Event Name,Country,ISO,Region,Continent,Location,Origin,Associated Dis,Associated Dis2,OFDA Response,Appeal,Declaration,Aid Contribution,Dis Mag Value,Dis Mag Scale,Latitude,Longitude,Local Time,River Basin,Start Year,Start Month,Start Day,End Year,End Month,End Day,Total Deaths,No Injured,No Affected,No Homeless,Total Affected,Reconstruction Costs ('000 US$),"Reconstruction Costs, Adjusted ('000 US$)",Insured Damages ('000 US$),"Insured Damages, Adjusted ('000 US$)",Total Damages ('000 US$),"Total Damages, Adjusted ('000 US$)",CPI,Adm Level,Admin1 Code,Admin2 Code,Geo Locations
2003-0741-USA,2003,0741,,Natural,Meteorological,Storm,,,,United States of America (the),USA,Northern America,Americas,"Morgan, Leslie, Breathitt, Menifee districts (Kentucky province), Wayne, Cabell, Kanawha, Lincoln, Mingo districts (West Virginia province), Dickenson, Tazewell, Wise, Buchanan districts (Virginia province), Alabama, Connecticut, Delaware, Florida, Georgia, Massachusetts, Maryland, North Carolina, New Hampshire, New Jersey, New York, Pennsylvania, Rhode Island, South Carolina, Tennessee, Vermont provinces",Rain and snow,Flood,,,,,,36130,Kph,,,,,2003,2,15,2003,2,23,4,18,100,,118,,,450000,662848,400000,589198,67.88889569,1;2,3214;3220;3221;3223;3224;3234;3235;3243;3244;3246;3247;3252;3253;3254;3256;3259,29683;29736;29753;29758;31513;31532;31619;31627;31674;31688;31690;31698;31718,"Alabama, Connecticut, Delaware, Florida, Georgia, Maryland, Massachusetts, New Hampshire, New Jersey, New York, North Carolina, Pennsylvania, Rhode Island, South Carolina, Tennessee, Vermont (Adm1). Breathitt, Buchanan, Cabell, Dickenson, Kanawha, Leslie, Lincoln, Menifee, Mingo, Morgan, Tazewell, Wayne, Wise (Adm2). "
2003-0147-USA,2003,0147,,Natural,Meteorological,Storm,Convective storm,Winter storm/Blizzard,,United States of America (the),USA,Northern America,Americas,"Denver, Boulder districts (Colorado province), Wyoming province",,Transport accident,,,,,,,Kph,,,,,2003,3,20,2003,3,20,3,,,,,,,,,25000,36825,67.88889569,1;2,3264,28938;154739,"Wyoming (Adm1). Boulder, Denver (Adm2). "
2003-0618-USA,2003,0618,,Natural,Meteorological,Storm,Convective storm,Winter storm/Blizzard,,United States of America (the),USA,Northern America,Americas,"Pennsylvania, Connecticut, New York, New Jersey, Vermont, Virginia, Massachusetts, Rhode Island provinces",,Transport accident,,,,,,,Kph,,,,,2003,12,6,2003,12,7,13,,,,,,,,,,,67.88889569,1,3220;3235;3244;3246;3252;3253;3259;3260,,"Connecticut, Massachusetts, New Jersey, New York, Pennsylvania, Rhode Island, Vermont, Virginia (Adm1). "
2003-0210-USA,2003,0210,,Natural,Meteorological,Storm,Convective storm,Tornado,,United States of America (the),USA,Northern America,Americas,"Colbert, Lauderdale, Limestone, Madison, Jackson, Dekalb, Lamar, Walker,St Clair, Talladega, Shelby, Clay districts (Alabama province), Mississippi, Craighead, White, Woodruff, Cross districts (Arkansas province), Adams, Weld, Morgan districts (Colorado province), Cherokee, Franklin, Madison, Elbert, Hart, Heard, Coweta districts (Georgia province), Marion, Mahaska, Lee, Van Buren, Jefferson, Henry, Louisa districts (Iowa province), Adams, Hancock, Mc Donough, Bureau, Henry, Brown, Mason, Fulton, Pope, Schuyler, Sangamon, Pulaski, Massac, Alexander, Jasper, Mercer, Warren, Tazewell districts (Illinois province), Perry, Kosciuscko, Putnam districts (Indiana province), Crawford, Wyandotte, Leavenworth, Neosho, Labette, Cherokee, Butler, Greenwood, Osage, Woodson, Allen, Douglas, Anderson, Linn, Marion districts (Kansas province), Calloway, Webster,Daviess, Mason, Lewis, Union, Henderson, Pulaski districts (Kentucky province), Lawrence, Cass, Platte, Clay, Jackson- Kansas city, Greene, Christian, Camden, Lewis, Barton, Cedar, Polk, Hickory, Dallas, Jasper, Johnson, Newton, Dade, Pettis, Dunklin, Pemiscot, Putnam, Scott, Knox, Scotland, Clark, Macon, Shelby, Mercer, Lafayette, Saline, Cape Girardeau, Bollinger, Pulaski districts (Missouri province), Marshall, Benton, Tippah, Alcorn, Newton, Scott, Chickasaw, Monroe, Lee, Itawamba, Madison, Sunflower districts (Mississippi province), Washington, Vance, Chowan, Bertie, Hertford, Northamton districts (North Carolina province), Saunders district (Nebraska province), Okhlaoma, Moore-Cleveland, Ottawa, Stephens, Creek, Lincoln, Canadian, Caddo, Osage, Noble, Le Flore, Marshall, Love, Jefferson districts (Okhahoma province), Aiken, Abbeville, Williamsburg districts (South Carolina province), Perkins, Todd didstricts (South Dakota province), Dyer, Madison, Hamilton-Chattanooga, Gibson, Weakley, Henry, Stewart, Henderson, Carroll, Montgomery, Robertson, Williamson, Davidson, Cannon, Lincoln, Lawrence, Hardin, McNairy districts (Tennessee province), ood, Upshur, Harrison, Marion districts (Texas province)",,,,,,Yes,,,Kph,,,,,2003,5,4,2003,5,10,45,145,,15000,15145,,,3200000,4713584,4000000,5891980,67.88889569,2,,28704;28707;28715;28726;28728;28729;28732;28735;28748;28749;28751;28754;28805;28808;28836;28862;28863;28966;29092;29102;29116;29123;29137;29138;29159;29273;29274;29277;29278;29301;29306;29309;29312;29332;29333;29334;29338;29348;29349;29355;29356;29362;29366;29417;29436;29441;29510;29517;29522;29524;29528;29529;29555;29566;29567;29573;29576;29584;29588;29602;29615;29617;29619;29622;29632;29635;29669;29670;29688;29700;29721;29738;29748;29770;29783;29787;30080;30083;30087;30107;30119;30123;30125;30126;30129;30140;30145;30148;30166;30169;30175;30176;30179;30180;30182;30183;30184;30189;30190;30195;30199;30203;30208;30209;30211;30212;30214;30215;30216;30220;30225;30233;30238;30240;30243;30244;30245;30246;30252;30254;30255;30257;30409;30574;30587;30612;30632;30657;30660;30815;30816;30821;30826;30841;30847;30848;30850;30852;30859;30862;30864;30865;30876;30993;30994;31037;31090;31098;31112;31113;31123;31127;31131;31137;31140;31143;31144;31154;31156;31159;31164;31167;31178;31185;31196;31198;31301;31354;31429;31449;154738;154742,"Abbeville, Adams, Aiken, Alcorn, Alexander, Allen, Anderson, Barton, Benton, Bertie, Bollinger, Brown, Bureau, Butler, Caddo, Calloway, Camden, Canadian, Cannon, Cape Girardeau, Carroll, Cass, Cedar, Cherokee, Chickasaw, Chowan, Christian, Clark, Clay, Cleveland, Colbert, Coweta, Craighead, Crawford, Creek, Cross, Dade, Dallas, Davidson, Daviess, DeKalb, Douglas, Dunklin, Dyer, Elbert, Franklin, Fulton, Gibson, Greene, Greenwood, Hamilton, Hancock, Hardin, Harrison, Hart, Heard, Henderson, Henry, Hertford, Hickory, Itawamba, Jackson, Jasper, Jefferson, Johnson, Knox, Kosciusko, Labette, Lafayette, Lamar, Lauderdale, Lawrence, Le Flore, Leavenworth, Lee, Lewis, Limestone, Lincoln, Linn, Louisa, Love, Macon, Madison, Mahaska, Marion, Marshall, Mason, Massac, McDonough, McNairy, Mercer, Mississippi, Monroe, Montgomery, Morgan, Neosho, Newton, Noble, Northampton, Oklahoma, Osage, Ottawa, Pemiscot, Perkins, Perry, Pettis, Platte, Polk, Pope, Pulaski, Putnam, Robertson, Saline, Sangamon, Saunders, Schuyler, Scotland, Scott, Shelby, St. Clair, Stephens, Stewart, Sunflower, Talladega, Tazewell, Tippah, Todd, Union, Upshur, Van Buren, Vance, Walker, Warren, Washington, Weakley, Webster, Weld, White, Williamsburg, Williamson, Wood, Woodruff, Woodson, Wyandotte (Adm2). "
2003-0413-USA,2003,0413,,Natural,Meteorological,Storm,Convective storm,Tornado,,United States of America (the),USA,Northern America,Americas,Palm Beach district (Florida province),,,,,,,,,Kph,,,,,2003,8,8,2003,8,8,,,1500,,1500,,,,,,,67.88889569,2,,29047,Palm Beach (Adm2). 
2003-0780-USA,2003,0780,,Natural,Meteorological,Storm,Convective storm,Tornado,,United States of America (the),USA,Northern America,Americas,"Mason, Tazewell, Logan, Will, De Witt districts (Illinois province)",,,,,,,,,Kph,,,,,2003,5,30,2003,5,30,,,150,45,195,,,,,,,67.88889569,2,,29291;29326;29332;29362;29371,"De Witt, Logan, Mason, Tazewell, Will (Adm2). "
2003-0085-USA,2003,0085,,Natural,Meteorological,Storm,Convective storm,Winter storm/Blizzard,,United States of America (the),USA,Northern America,Americas,"Delaware, Kentucky, Massachusetts, Maryland, North Carolina, New Hampshire, New Jersey, New York, District of Columbia, Ohio, Pennsylvania, Rhode Island, Tennessee, Virginia, Vermont, West Virginia, Illinois, Missouri, Iowa, Nebraska, Connecticut provinces",,,,,,Yes,,,Kph,,,,,2003,2,14,2003,2,18,44,,120,,120,,,200000,294599,200000,294599,67.88889569,1,3220;3221;3222;3227;3229;3231;3234;3235;3239;3241;3243;3244;3246;3247;3249;3252;3253;3256;3259;3260;3262,,"Connecticut, Delaware, District of Columbia, Illinois, Iowa, Kentucky, Maryland, Massachusetts, Missouri, Nebraska, New Hampshire, New Jersey, New York, North Carolina, Ohio, Pennsylvania, Rhode Island, Tennessee, Vermont, Virginia, West Virginia (Adm1). "
2003-0623-USA,2003,0623,,Natural,Geophysical,Earthquake,Ground movement,,,United States of America (the),USA,Northern America,Americas,"Paso Robles, Templeton, Atascadero, Cambria, Morro Bay, Oceano villages (San Luis Obispo district, California province)",,,,,,Yes,,7,Richter,35.7005,-121.1005,11:15,,2003,12,22,2003,12,22,2,40,,120,160,,,,,200000,294599,67.88889569,2,,28904,San Luis Obispo (Adm2). 
2003-0663-USA,2003,0663,,Natural,Hydrological,Flood,Flash flood,,,United States of America (the),USA,Northern America,Americas,Los Angeles district (California province),Brief torrential rain,,,,,Yes,,250,Km2,,,,,2003,11,12,2003,11,13,18,,,,,,,,,,,67.88889569,2,,28883,Los Angeles (Adm2). 
2003-0511-USA,2003,0511,,Natural,Hydrological,Flood,Riverine flood,,,United States of America (the),USA,Northern America,Americas,"Snohomish, Mason, Grays Harbor, Jefferson, Clallam, Skagit, Whatcom districts (Washington province)",Heavy rains,,,,,,,,Km2,,,,"Skokomish, Nooksack, Skagit, Stillaguamish, Sauk, Stehekin",2003,10,17,2003,10,26,,,,,,,,,,,,67.88889569,2,,31634;31643;31645;31652;31658;31660;31666,"Clallam, Grays Harbor, Jefferson, Mason, Skagit, Snohomish, Whatcom (Adm2). "
2003-0756-USA,2003,0756,,Natural,Hydrological,Flood,Riverine flood,,,United States of America (the),USA,Northern America,Americas,"Tennessee, Alabama, Georgia provinces",Heavy rains,,,,,,,272100,Km2,,,,,2003,5,6,2003,5,14,3,,2000,,2000,,,,,17000,25041,67.88889569,1,3214;3224;3256,,"Alabama, Georgia, Tennessee (Adm1). "
2003-0827-USA,2003,0827,,Natural,Meteorological,Storm,Convective storm,,,United States of America (the),USA,Northern America,Americas,"Beaumont, Port Arthur areas (Jefferson district, Texas province), Sugar Land area (Fort Bend district, Texas province), Smith district (Mississipi province), Dallas, Harris districts (Texas province), Los Angeles district (California province), Alabama, Arkansas, Florida, Georgia, Louisiana, Maryland, Missouri, North Carolina, Oklahoma, South Carolina, Tennesse, Virginia, West Virginia provinces",,,,,,Yes,,,Kph,,,,,2003,12,15,2003,12,16,2,54,,,54,,,200000,294599,3400,5008,67.88889569,1;2,3214;3217;3223;3224;3232;3234;3239;3247;3250;3254;3256;3260;3262,28883;30143;31256;31278;31300,"Alabama, Arkansas, Florida, Georgia, Louisiana, Maryland, Missouri, North Carolina, Oklahoma, South Carolina, Tennessee, Virginia, West Virginia (Adm1). Dallas, Fort Bend, Harris, Los Angeles, Smith (Adm2). "
2003-0299-USA,2003,0299,,Natural,Climatological,Wildfire,Forest fire,,,United States of America (the),USA,Northern America,Americas,"Summerhaven area (Pima district, Arizona province), Lemmon mount (Pima district, Arizona province)",,,,,,,,16,Km2,,,,,2003,6,17,2003,6,20,,,,750,750,,,,,,,67.88889569,2,,28785,Pima (Adm2). 
2003-0518-USA,2003,0518,,Natural,Climatological,Wildfire,Forest fire,,,United States of America (the),USA,Northern America,Americas,"Fontana, Rancho Cucamonga areas (San Bernardino district, California province)",,,,,,Yes,,1133,Km2,,,,,2003,10,25,2003,11,4,14,104,27000,,27104,,,2000000,2945990,,,67.88889569,2,,28900,San Bernardino (Adm2). 
2003-0786-USA,2003,0786,,Natural,Climatological,Wildfire,Forest fire,,,United States of America (the),USA,Northern America,Americas,San Bernardino district (California province),,,,,,,,607,Km2,,,,,2003,10,21,2003,11,4,4,40,,,40,,,800000,1178396,3500000,5155482,67.88889569,2,,28900,San Bernardino (Adm2). 
2003-0633-USA,2003,0633,,Natural,Hydrological,Landslide,Mudslide,,,United States of America (the),USA,Northern America,Americas,San Bernardino district (California province),Heavy rains,,,,,,,,,,,,,2003,12,25,2003,12,26,15,15,,,15,,,,,,,67.88889569,2,,28900,San Bernardino (Adm2). 
2004-0249-USA,2004,0249,,Natural,Meteorological,Storm,Convective storm,Lightning/Thunderstorms,,United States of America (the),USA,Northern America,Americas,"Geneva, Jefferson, Lauderdale, Limestone, Madison districts (Alabama province), Cross, Mississippi, Nevada districts (Arkansas province), Crawford, Jefferson, Logan, Perry, Washington districts (Illinois province), Clark, Crawford, Hamilton, Hancock, Hendricks, Jackson, Madison, Marion, Monroe, Morgan, Miami, Owen, Tippecanoe, Vanderburgh, Warrick, Washington districts (Indiana province), Buchanan, Lee, Iowa districts (Iowa province), Cloud, Harper, Marshall, Republic, Sumner districts (Kansas province), Henry, Hopkins, Jefferson, Knox, Muhlenberg, McCracken, Webster districts (Kentucky province), St. Clair district (Michigan province), Tippah district (Mississippi province), Buchanan, Clinton, DeKalb, Daviess, Harrison, Laclede, Platte, St. Louis districts (Missouri province), Holt, Lincoln districts (Nebraska province), Adams district (Ohio province), Blaine, Canadian, Creek, Custer, Kingfisher, Mayes, Oklahoma, Tulsa, Wagoner districts (Oklahoma province), Brown, Edmunds, Clay districts (South Dakota province), Bedford, Bradley, Lincoln, Franklin, Giles, Grundy, Hardin, Moore districts (Tennessee province), Cottle, Houston, Tarrant districts (Texas province), Boone, Braxton, Cabell, Jackson, Kanawha, Lewis, Logan, Mason, Morgan, Mingo, Putnam, Upshur, Wayne, Wood, Wyoming districts (West Virginia province), Louisiana province",,Flood,Hail,,,Yes,,,Kph,,,,,2004,5,29,2004,6,2,10,,1000,,1000,,,450000,645564,700000,1004211,69.70644216,1;2,3232,28721;28727;28729;28732;28735;28808;28836;28839;29289;29313;29326;29345;29367;29384;29387;29403;29404;29406;29410;29422;29423;29426;29427;29429;29434;29453;29456;29461;29462;29476;29514;29522;29580;29604;29623;29644;29661;29722;29724;29726;29731;29749;29759;29787;29985;30148;30171;30185;30191;30192;30201;30213;30243;30261;30262;30376;30387;30720;30813;30816;30826;30827;30844;30853;30862;30879;30880;31044;31051;31060;31106;31110;31130;31132;31135;31140;31156;31168;31250;31312;31419;31671;31672;31674;31686;31688;31689;31691;31694;31698;31701;31708;31717;31718;31722;31723,"Louisiana (Adm1). Adams, Bedford, Blaine, Boone, Bradley, Braxton, Brown, Buchanan, Cabell, Canadian, Clark, Clay, Clinton, Cloud, Cottle, Crawford, Creek, Cross, Custer, Daviess, DeKalb, Edmunds, Franklin, Geneva, Giles, Grundy, Hamilton, Hancock, Hardin, Harper, Harrison, Hendricks, Henry, Holt, Hopkins, Houston, Iowa, Jackson, Jefferson, Kanawha, Kingfisher, Knox, Laclede, Lauderdale, Lee, Lewis, Limestone, Lincoln, Logan, Madison, Marion, Marshall, Mason, Mayes, McCracken, Miami, Mingo, Mississippi, Monroe, Moore, Morgan, Muhlenberg, Nevada, Oklahoma, Owen, Perry, Platte, Putnam, Republic, St. Clair, St. Louis, Sumner, Tarrant, Tippah, Tippecanoe, Tulsa, Upshur, Vanderburgh, Wagoner, Warrick, Washington, Wayne, Webster, Wood, Wyoming (Adm2). "
2004-0348-USA,2004,0348,,Natural,Climatological,Wildfire,Forest fire,,,United States of America (the),USA,Northern America,Americas,"Carson City district (Nevada province), Los Angeles district (California province)",,Heat wave,Storm,,,,,68,Km2,,,,,2004,7,12,2004,7,16,,,200,42,242,,,,,,,69.70644216,2,,28883;30424,"Carson City, Los Angeles (Adm2). "
2004-0462-USA,2004,0462,,Natural,Meteorological,Storm,Tropical cyclone,,Ivan,United States of America (the),USA,Northern America,Americas,"Alabama, Louisiana, Mississippi, Florida, Pennsylvania, Maryland, New Jersey, Ohio, North Carolina, West Virginia, Georgia, Tennessee provinces",,"Slide (land, mud, snow, rock)",Flood,,,Yes,,,Kph,,,,,2004,9,15,2004,9,16,52,,,,,,,12000000,17215052,18000000,25822577,69.70644216,1,3214;3223;3224;3232;3234;3238;3244;3247;3249;3252;3256;3262,,"Alabama, Florida, Georgia, Louisiana, Maryland, Mississippi, New Jersey, North Carolina, Ohio, Pennsylvania, Tennessee, West Virginia (Adm1). "
2004-0245-USA,2004,0245,,Natural,Meteorological,Storm,Convective storm,Hail,,United States of America (the),USA,Northern America,Americas,"Morgan, Sangamon, Scott districts (Illinois province), Clark, Floyd, Washington districts (Indiana province), Adair, Appanoose, Benton, Clay, Dallas, Grundy, Humboldt, Jones, Linn, Marshall, Pocahontas, Story, Warren districts (Iowa province), Jackson, Linn, Shawnee, Republic districts (Kansas province), Estill, Fayette, Henderson, Henry, Magoffin, Martin, Powell, Pulaski districts (Kentucky province), Washington district (Maryland province), Sanilac, St. Clair, Tuscola districts (Michigan province), Gentry, Holt, Linn, Livingston, Macon, St. Clair districts (Missouri province), Adams, Cass, Clay, Custer, Franklin, Fillmore, Furnas, Gage, Harlan, Jefferson, Lancaster, Nuckolls, Otoe, Saline, Thayer, Webster, York districts (Nebraska province), Broome, Delaware districts (New York province), Athens, Brown, Fayette, Perry, Ross districts (Ohio province), Caddo, Noble, Osage, Pawnee, Tillman districts (Oklahoma province), Crawford district (Pennsylvania province), Hawkins district (Tennessee province), Nolan, Taylor, Val Verde districts (Texas province), Lancaster, Lee, Loudoun, Scott districts (Virginia province), Berkeley district (West Virginia province), Manitowoc, Dane, Columbia districts (Wisconsin province), North Carolina, South Carolina provinces",,Hail,Flood,,,,,,Kph,,,,,2004,5,21,2004,5,27,5,37,6000,408,6445,,,800000,1147670,1100000,1578046,69.70644216,1;2,3247;3254,29341;29355;29357;29384;29396;29462;29467;29470;29472;29487;29491;29504;29512;29519;29523;29530;29542;29551;29557;29608;29619;29644;29654;29703;29704;29721;29722;29744;29747;29769;29770;29892;29982;29985;29987;30198;30204;30218;30219;30220;30259;30332;30344;30349;30352;30361;30362;30364;30365;30373;30379;30386;30396;30397;30407;30416;30421;30423;30508;30517;30724;30727;30743;30783;30790;30815;30859;30864;30866;30878;30940;31141;31376;31420;31432;31565;31566;31568;31609;31670;31734;31736;31759,"North Carolina, South Carolina (Adm1). Adair, Adams, Appanoose, Athens, Benton, Berkeley, Broome, Brown, Caddo, Cass, Clark, Clay, Columbia, Crawford, Custer, Dallas, Dane, Delaware, Estill, Fayette, Fillmore, Floyd, Franklin, Furnas, Gage, Gentry, Grundy, Harlan, Hawkins, Henderson, Henry, Holt, Humboldt, Jackson, Jefferson, Jones, Lancaster, Lee, Linn, Livingston, Loudoun, Macon, Magoffin, Manitowoc, Marshall, Martin, Morgan, Noble, Nolan, Nuckolls, Osage, Otoe, Pawnee, Perry, Pocahontas, Powell, Pulaski, Republic, Ross, Saline, Sangamon, Sanilac, Scott, Shawnee, St. Clair, Story, Taylor, Thayer, Tillman, Tuscola, Val Verde, Warren, Washington, Webster, York (Adm2). "
2004-0031-USA,2004,0031,,Natural,Meteorological,Storm,Convective storm,Winter storm/Blizzard,,United States of America (the),USA,Northern America,Americas,"North Carolina, South Carolina, Iowa, Missouri, Ohio, Maryland, Nebraska, New York, Virginia, Minnesota, Indiana, Illinois, Pennsylvania, Oklahoma, Georgia, Kansas, New Jersey, West Virginia, Maine provinces",,Cold wave,Transport accident,,,Yes,,,Kph,,,,,2004,1,15,2004,1,29,56,,,,,,,,,60000,86075,69.70644216,1,3224;3227;3228;3229;3230;3233;3234;3237;3239;3241;3244;3246;3247;3249;3250;3252;3254;3260;3262,,"Georgia, Illinois, Indiana, Iowa, Kansas, Maine, Maryland, Minnesota, Missouri, Nebraska, New Jersey, New York, North Carolina, Ohio, Oklahoma, Pennsylvania, South Carolina, Virginia, West Virginia (Adm1). "
2004-0121-USA,2004,0121,,Natural,Meteorological,Storm,Convective storm,Tornado,,United States of America (the),USA,Northern America,Americas,"Arkansas, Louisiana, North Carolina, Oklahoma, South Carolina, Texas, Virginia, Kansas, Missouri, Mississippi provinces",,Flood,Transport accident,,,,,,Kph,,,,,2004,3,4,2004,3,7,9,,1404,345,1749,,,200000,286918,300000,430376,69.70644216,1,3217;3230;3232;3238;3239;3247;3250;3254;3257;3260,,"Arkansas, Kansas, Louisiana, Mississippi, Missouri, North Carolina, Oklahoma, South Carolina, Texas, Virginia (Adm1). "
2004-0731-USA,2004,0731,,Natural,Meteorological,Storm,Convective storm,Hail,,United States of America (the),USA,Northern America,Americas,"Arkansas, Illinois, Iowa, Indiana, Missouri, Oklahoma provinces",,Hail,,,,,,,Kph,,,,,2004,3,20,2004,3,21,9,14,,,14,,,200000,286918,,,69.70644216,1,3217;3227;3228;3229;3239;3250,,"Arkansas, Illinois, Indiana, Iowa, Missouri, Oklahoma (Adm1). "
2004-0455-USA,2004,0455,,Natural,Meteorological,Storm,Tropical cyclone,,Frances,United States of America (the),USA,Northern America,Americas,"Martin, Palm Beach districts (Florida province), North Carolina, South Carolina, Ohio provinces",,Rain,,,,Yes,,,Kph,,,,,2004,9,5,2004,9,5,47,,5000000,,5000000,,,5000000,7172938,11000000,15780464,69.70644216,1;2,3247;3249;3254,29039;29047,"North Carolina, Ohio, South Carolina (Adm1). Martin, Palm Beach (Adm2). "
2004-0196-USA,2004,0196,,Natural,Climatological,Wildfire,Forest fire,,,United States of America (the),USA,Northern America,Americas,"Los Angeles, Riverside, San Diego, Santa Barbara districts (California province)",,Heat wave,,,,,,66,Km2,,,,,2004,5,2,2004,5,4,,,15000,,15000,,,,,,,69.70644216,2,,28883;28897;28901;28906,"Los Angeles, Riverside, San Diego, Santa Barbara (Adm2). "
2004-0338-USA,2004,0338,,Natural,Meteorological,Storm,Convective storm,Lightning/Thunderstorms,,United States of America (the),USA,Northern America,Americas,"Milam, Guadalupe, Bexar districts (Texas province), Eagle district (Colorado province), Mississippi province, Richland district (South Carolina province), Franklinton city (Washington district, Louisiana province), Bufford city (Gwinnett district, Georgia province)",,Flood,,,,,,,Kph,,,,,2004,6,28,2004,6,28,4,6,307,,313,,,,,170,244,69.70644216,1;2,3238,28941;29131;29849;31032;31214;31293;31365,"Mississippi (Adm1). Bexar, Eagle, Guadalupe, Gwinnett, Milam, Richland, Washington (Adm2). "
2004-0448-USA,2004,0448,,Natural,Meteorological,Storm,Tropical cyclone,,Gaston,United States of America (the),USA,Northern America,Americas,"Richmond, Lynchburg, Chesterfield districts (Virginia province), South Carolina, North Carolina provinces",,Flood,,,,Yes,,,Kph,,,,,2004,8,29,2004,8,30,7,,,,,,,62500,89662,62500,89662,69.70644216,1;2,3247;3254,31523;31571;31601,"North Carolina, South Carolina (Adm1). Chesterfield, Lynchburg, Richmond (Adm2). "
2004-0415-USA,2004,0415,,Natural,Meteorological,Storm,Tropical cyclone,,Charley,United States of America (the),USA,Northern America,Americas,"Bay, Calhoun, Escambia, Franklin, Gadsden, Gulf, Holmes, Jackson, Jefferson, Leon, Liberty, Madison, Okaloosa, Santa Rosa, Taylor, Wakulla, Walton, Washington districts (Florida province), South Carolina, North Carolina provinces",,Transport accident,,,,Yes,,230,Kph,,,,,2004,8,13,2004,8,13,10,,30000,,30000,,,7600000,10902866,16000000,22953402,69.70644216,1;2,3247;3254,29000;29004;29013;29015;29016;29019;29026;29028;29029;29033;29035;29036;29043;29052;29059;29062;29063;29064,"North Carolina, South Carolina (Adm1). Bay, Calhoun, Escambia, Franklin, Gadsden, Gulf, Holmes, Jackson, Jefferson, Leon, Liberty, Madison, Okaloosa, Santa Rosa, Taylor, Wakulla, Walton, Washington (Adm2). "
2004-0502-USA,2004,0502,,Natural,Meteorological,Storm,Convective storm,Tornado,,United States of America (the),USA,Northern America,Americas,Caroline district (Virginia province),,,,,,,,,Kph,,,,,2004,9,8,2004,9,8,,,189,,189,,,,,2100,3013,69.70644216,2,,31517,Caroline (Adm2). 
2004-0146-USA,2004,0146,,Natural,Hydrological,Flood,Riverine flood,,,United States of America (the),USA,Northern America,Americas,"Antigo area (Langlade district, Wisconsin province), Pembina, Walsh districts (North Dakota province) ","Melting sow, heavy rain",,,,,Yes,,,Km2,,,,,2004,3,28,2004,4,11,,,306,,306,,,,,4500,6456,69.70644216,2,,30700;30716;31757,"Langlade, Pembina, Walsh (Adm2). "
2004-0248-USA,2004,0248,,Natural,Hydrological,Flood,Riverine flood,,,United States of America (the),USA,Northern America,Americas,"Wayne, Oakland, Macomb, Livingston districts (Michigan province)",,,,,,,,,Km2,,,,,2004,5,28,2004,5,28,,,4929,,4929,,,,,,,69.70644216,2,,29955;29958;29971;29990,"Livingston, Macomb, Oakland, Wayne (Adm2). "
